school_name,district_name,year,grad_rate,cohort_size,sat_total,sat_math,sat_reading,sat_writing,school_grade,grade_score,mobility_rate,mobility_count,discipline_percent,hope_eligible_count,hope_eligible_percent
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,50.4104,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,50.4104,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,50.4176,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,50.4176,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,49.507000000000005,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,49.507000000000005,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,49.67659999999999,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,49.67659999999999,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,0.0,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,0.0,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,50.045,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,50.045,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,50.4898,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,50.4898,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,49.4222,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,49.4222,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,51.2972,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,51.2972,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,50.7714,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,50.7714,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,50.861,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,50.861,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,50.4378,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,50.4378,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,49.9406,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,49.9406,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,50.0,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,50.0,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,50.1812,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,50.1812,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,50.1728,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,50.1728,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,50.638000000000005,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,50.638000000000005,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,51.023,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,51.023,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,50.1568,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,50.1568,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,49.874,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,49.874,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,49.7792,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,49.7792,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,49.604,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,49.604,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,50.4104,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,50.4104,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,50.4176,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,50.4176,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,49.507000000000005,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,49.507000000000005,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,49.67659999999999,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,49.67659999999999,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,0.0,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,0.0,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,50.045,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,50.045,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,50.4898,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,50.4898,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,49.4222,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,7.2,761.0,49.4222,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,51.2972,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,51.2972,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,50.7714,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,50.7714,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,50.861,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,50.861,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,50.4378,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,50.4378,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,49.9406,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,49.9406,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,50.0,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,50.0,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,50.1812,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,50.1812,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,50.1728,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,50.1728,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,50.638000000000005,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,50.638000000000005,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,51.023,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,51.023,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,50.1568,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,50.1568,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,49.874,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,49.874,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,49.7792,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,49.7792,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,49.604,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,49.604,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,50.4104,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,50.4104,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,50.4176,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,50.4176,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,49.507000000000005,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,49.507000000000005,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,49.67659999999999,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,49.67659999999999,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,0.0,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,0.0,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,50.045,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,50.045,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,50.4898,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,50.4898,106.0,43.8
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,49.4222,42.0,27.27
JOHNSON HIGH SCHOOL,Hall County,2023-24,79.17,247.0,1064.6,521.0,277.3,266.4,,,4.2,1318.0,49.4222,106.0,43.8
HANCOCK CENTRAL HIGH SCHOOL,Hancock County,2023-24,83.08,54.0,851.5,408.3,226.9,216.3,,,5.0,199.0,50.260000000000005,19.0,33.33
HANCOCK CENTRAL HIGH SCHOOL,Hancock County,2023-24,83.08,54.0,851.5,408.3,226.9,216.3,,,5.0,199.0,50.98,19.0,33.33
HANCOCK CENTRAL HIGH SCHOOL,Hancock County,2023-24,83.08,54.0,851.5,408.3,226.9,216.3,,,5.0,199.0,50.42,19.0,33.33
HANCOCK CENTRAL HIGH SCHOOL,Hancock County,2023-24,83.08,54.0,851.5,408.3,226.9,216.3,,,5.0,199.0,50.202,19.0,33.33
HANCOCK CENTRAL HIGH SCHOOL,Hancock County,2023-24,83.08,54.0,851.5,408.3,226.9,216.3,,,5.0,199.0,54.82360000000001,19.0,33.33
HANCOCK CENTRAL HIGH SCHOOL,Hancock County,2023-24,83.08,54.0,851.5,408.3,226.9,216.3,,,5.0,199.0,51.78800000000001,19.0,33.33
HANCOCK CENTRAL HIGH SCHOOL,Hancock County,2023-24,83.08,54.0,851.5,408.3,226.9,216.3,,,5.0,199.0,52.669,19.0,33.33
HANCOCK CENTRAL HIGH SCHOOL,Hancock County,2023-24,83.08,54.0,851.5,408.3,226.9,216.3,,,5.0,199.0,54.89999999999999,19.0,33.33
HANCOCK CENTRAL HIGH SCHOOL,Hancock County,2023-24,83.08,54.0,851.5,408.3,226.9,216.3,,,5.0,199.0,49.7632,19.0,33.33
HANCOCK CENTRAL HIGH SCHOOL,Hancock County,2023-24,83.08,54.0,851.5,408.3,226.9,216.3,,,5.0,199.0,49.874,19.0,33.33
HANCOCK CENTRAL HIGH SCHOOL,Hancock County,2023-24,83.08,54.0,851.5,408.3,226.9,216.3,,,5.0,199.0,49.9676,19.0,33.33
HARALSON COUNTY REBEL ACADEMY,Haralson County,2023-24,91.67,11.0,,,,,,,145.8,24.0,56.84800000000001,,
HARALSON COUNTY REBEL ACADEMY,Haralson County,2023-24,91.67,11.0,,,,,,,145.8,24.0,72.5,,
HARALSON COUNTY REBEL ACADEMY,Haralson County,2023-24,91.67,11.0,,,,,,,145.8,24.0,50.0,,
HARALSON COUNTY REBEL ACADEMY,Haralson County,2023-24,91.67,11.0,,,,,,,145.8,24.0,51.704,,
HARALSON COUNTY REBEL ACADEMY,Haralson County,2023-24,91.67,11.0,,,,,,,145.8,24.0,64.1,,
HARALSON COUNTY REBEL ACADEMY,Haralson County,2023-24,91.67,11.0,,,,,,,145.8,24.0,56.7192,,
HARALSON COUNTY HIGH SCHOOL,Haralson County,2023-24,98.4,185.0,961.2,476.7,245.5,239.0,,,3.1,1001.0,50.2268,94.0,51.65
HARALSON COUNTY HIGH SCHOOL,Haralson County,2023-24,98.4,185.0,961.2,476.7,245.5,239.0,,,3.1,1001.0,49.74080000000001,94.0,51.65
HARALSON COUNTY HIGH SCHOOL,Haralson County,2023-24,98.4,185.0,961.2,476.7,245.5,239.0,,,3.1,1001.0,49.692,94.0,51.65
HARALSON COUNTY HIGH SCHOOL,Haralson County,2023-24,98.4,185.0,961.2,476.7,245.5,239.0,,,3.1,1001.0,49.2778,94.0,51.65
HARALSON COUNTY HIGH SCHOOL,Haralson County,2023-24,98.4,185.0,961.2,476.7,245.5,239.0,,,3.1,1001.0,49.5436,94.0,51.65
HARALSON COUNTY HIGH SCHOOL,Haralson County,2023-24,98.4,185.0,961.2,476.7,245.5,239.0,,,3.1,1001.0,50.7552,94.0,51.65
HARALSON COUNTY HIGH SCHOOL,Haralson County,2023-24,98.4,185.0,961.2,476.7,245.5,239.0,,,3.1,1001.0,50.24719999999999,94.0,51.65
HARALSON COUNTY HIGH SCHOOL,Haralson County,2023-24,98.4,185.0,961.2,476.7,245.5,239.0,,,3.1,1001.0,49.916,94.0,51.65
HARALSON COUNTY HIGH SCHOOL,Haralson County,2023-24,98.4,185.0,961.2,476.7,245.5,239.0,,,3.1,1001.0,50.241200000000006,94.0,51.65
HARALSON COUNTY HIGH SCHOOL,Haralson County,2023-24,98.4,185.0,961.2,476.7,245.5,239.0,,,3.1,1001.0,50.50880000000001,94.0,51.65
HARALSON COUNTY HIGH SCHOOL,Haralson County,2023-24,98.4,185.0,961.2,476.7,245.5,239.0,,,3.1,1001.0,51.5776,94.0,51.65
HARRIS COUNTY HIGH SCHOOL,Harris County,2023-24,90.54,335.0,1060.1,512.4,276.9,270.9,,,2.5,1733.0,50.14,189.0,55.59
HARRIS COUNTY HIGH SCHOOL,Harris County,2023-24,90.54,335.0,1060.1,512.4,276.9,270.9,,,2.5,1733.0,50.20280000000001,189.0,55.59
HARRIS COUNTY HIGH SCHOOL,Harris County,2023-24,90.54,335.0,1060.1,512.4,276.9,270.9,,,2.5,1733.0,49.842,189.0,55.59
HARRIS COUNTY HIGH SCHOOL,Harris County,2023-24,90.54,335.0,1060.1,512.4,276.9,270.9,,,2.5,1733.0,49.678,189.0,55.59
HARRIS COUNTY HIGH SCHOOL,Harris County,2023-24,90.54,335.0,1060.1,512.4,276.9,270.9,,,2.5,1733.0,49.753600000000006,189.0,55.59
HARRIS COUNTY HIGH SCHOOL,Harris County,2023-24,90.54,335.0,1060.1,512.4,276.9,270.9,,,2.5,1733.0,50.159000000000006,189.0,55.59
HARRIS COUNTY HIGH SCHOOL,Harris County,2023-24,90.54,335.0,1060.1,512.4,276.9,270.9,,,2.5,1733.0,51.0304,189.0,55.59
HARRIS COUNTY HIGH SCHOOL,Harris County,2023-24,90.54,335.0,1060.1,512.4,276.9,270.9,,,2.5,1733.0,51.3488,189.0,55.59
HARRIS COUNTY HIGH SCHOOL,Harris County,2023-24,90.54,335.0,1060.1,512.4,276.9,270.9,,,2.5,1733.0,51.128,189.0,55.59
HARRIS COUNTY HIGH SCHOOL,Harris County,2023-24,90.54,335.0,1060.1,512.4,276.9,270.9,,,2.5,1733.0,50.3762,189.0,55.59
HARRIS COUNTY HIGH SCHOOL,Harris County,2023-24,90.54,335.0,1060.1,512.4,276.9,270.9,,,2.5,1733.0,50.136,189.0,55.59
HART COUNTY HIGH SCHOOL,Hart County,2023-24,98.1,258.0,1012.8,488.7,267.3,256.8,,,2.9000000000000004,1071.0,50.7056,158.0,60.77
HART COUNTY HIGH SCHOOL,Hart County,2023-24,98.1,258.0,1012.8,488.7,267.3,256.8,,,2.9000000000000004,1071.0,50.7176,158.0,60.77
HART COUNTY HIGH SCHOOL,Hart County,2023-24,98.1,258.0,1012.8,488.7,267.3,256.8,,,2.9000000000000004,1071.0,50.826800000000006,158.0,60.77
HART COUNTY HIGH SCHOOL,Hart County,2023-24,98.1,258.0,1012.8,488.7,267.3,256.8,,,2.9000000000000004,1071.0,50.835800000000006,158.0,60.77
HART COUNTY HIGH SCHOOL,Hart County,2023-24,98.1,258.0,1012.8,488.7,267.3,256.8,,,2.9000000000000004,1071.0,50.66,158.0,60.77
HART COUNTY HIGH SCHOOL,Hart County,2023-24,98.1,258.0,1012.8,488.7,267.3,256.8,,,2.9000000000000004,1071.0,51.159200000000006,158.0,60.77
HART COUNTY HIGH SCHOOL,Hart County,2023-24,98.1,258.0,1012.8,488.7,267.3,256.8,,,2.9000000000000004,1071.0,50.9152,158.0,60.77
HART COUNTY HIGH SCHOOL,Hart County,2023-24,98.1,258.0,1012.8,488.7,267.3,256.8,,,2.9000000000000004,1071.0,50.495,158.0,60.77
HART COUNTY HIGH SCHOOL,Hart County,2023-24,98.1,258.0,1012.8,488.7,267.3,256.8,,,2.9000000000000004,1071.0,50.3528,158.0,60.77
HART COUNTY HIGH SCHOOL,Hart County,2023-24,98.1,258.0,1012.8,488.7,267.3,256.8,,,2.9000000000000004,1071.0,50.162,158.0,60.77
HART COUNTY HIGH SCHOOL,Hart County,2023-24,98.1,258.0,1012.8,488.7,267.3,256.8,,,2.9000000000000004,1071.0,50.282,158.0,60.77
HEARD COUNTY HIGH SCHOOL,Heard County,2023-24,96.08,147.0,998.6,489.5,259.8,249.3,,,2.1,672.0,50.39,85.0,59.03
HEARD COUNTY HIGH SCHOOL,Heard County,2023-24,96.08,147.0,998.6,489.5,259.8,249.3,,,2.1,672.0,50.129,85.0,59.03
HEARD COUNTY HIGH SCHOOL,Heard County,2023-24,96.08,147.0,998.6,489.5,259.8,249.3,,,2.1,672.0,50.1764,85.0,59.03
HEARD COUNTY HIGH SCHOOL,Heard County,2023-24,96.08,147.0,998.6,489.5,259.8,249.3,,,2.1,672.0,50.635000000000005,85.0,59.03
HEARD COUNTY HIGH SCHOOL,Heard County,2023-24,96.08,147.0,998.6,489.5,259.8,249.3,,,2.1,672.0,50.6636,85.0,59.03
HEARD COUNTY HIGH SCHOOL,Heard County,2023-24,96.08,147.0,998.6,489.5,259.8,249.3,,,2.1,672.0,51.112,85.0,59.03
HEARD COUNTY HIGH SCHOOL,Heard County,2023-24,96.08,147.0,998.6,489.5,259.8,249.3,,,2.1,672.0,51.08640000000001,85.0,59.03
HEARD COUNTY HIGH SCHOOL,Heard County,2023-24,96.08,147.0,998.6,489.5,259.8,249.3,,,2.1,672.0,50.3136,85.0,59.03
HEARD COUNTY HIGH SCHOOL,Heard County,2023-24,96.08,147.0,998.6,489.5,259.8,249.3,,,2.1,672.0,50.651,85.0,59.03
HEARD COUNTY HIGH SCHOOL,Heard County,2023-24,96.08,147.0,998.6,489.5,259.8,249.3,,,2.1,672.0,50.44199999999999,85.0,59.03
HEARD COUNTY HIGH SCHOOL,Heard County,2023-24,96.08,147.0,998.6,489.5,259.8,249.3,,,2.1,672.0,50.3276,85.0,59.03
ARROW ACADEMY ALTERNATIVE SCHOOL,Heard County,2023-24,,,,,,,,,,,57.8936,,
ARROW ACADEMY ALTERNATIVE SCHOOL,Heard County,2023-24,,,,,,,,,,,63.36,,
ARROW ACADEMY ALTERNATIVE SCHOOL,Heard County,2023-24,,,,,,,,,,,78.9,,
UNION GROVE HIGH,Henry County,2023-24,93.01,359.0,1045.0,498.8,274.9,271.3,,,4.6000000000000005,1621.0,49.9064,179.0,48.91
UNION GROVE HIGH,Henry County,2023-24,93.01,359.0,1045.0,498.8,274.9,271.3,,,4.6000000000000005,1621.0,49.9704,179.0,48.91
UNION GROVE HIGH,Henry County,2023-24,93.01,359.0,1045.0,498.8,274.9,271.3,,,4.6000000000000005,1621.0,50.0952,179.0,48.91
UNION GROVE HIGH,Henry County,2023-24,93.01,359.0,1045.0,498.8,274.9,271.3,,,4.6000000000000005,1621.0,50.3536,179.0,48.91
UNION GROVE HIGH,Henry County,2023-24,93.01,359.0,1045.0,498.8,274.9,271.3,,,4.6000000000000005,1621.0,50.57600000000001,179.0,48.91
UNION GROVE HIGH,Henry County,2023-24,93.01,359.0,1045.0,498.8,274.9,271.3,,,4.6000000000000005,1621.0,51.0638,179.0,48.91
UNION GROVE HIGH,Henry County,2023-24,93.01,359.0,1045.0,498.8,274.9,271.3,,,4.6000000000000005,1621.0,51.5504,179.0,48.91
UNION GROVE HIGH,Henry County,2023-24,93.01,359.0,1045.0,498.8,274.9,271.3,,,4.6000000000000005,1621.0,50.78880000000001,179.0,48.91
UNION GROVE HIGH,Henry County,2023-24,93.01,359.0,1045.0,498.8,274.9,271.3,,,4.6000000000000005,1621.0,50.3416,179.0,48.91
UNION GROVE HIGH,Henry County,2023-24,93.01,359.0,1045.0,498.8,274.9,271.3,,,4.6000000000000005,1621.0,50.1152,179.0,48.91
UNION GROVE HIGH,Henry County,2023-24,93.01,359.0,1045.0,498.8,274.9,271.3,,,4.6000000000000005,1621.0,50.0288,179.0,48.91
LUELLA HIGH SCHOOL,Henry County,2023-24,87.07,303.0,926.9,441.1,251.3,234.4,,,12.5,1229.0,49.9356,91.0,28.71
LUELLA HIGH SCHOOL,Henry County,2023-24,87.07,303.0,926.9,441.1,251.3,234.4,,,12.5,1229.0,50.2048,91.0,28.71
LUELLA HIGH SCHOOL,Henry County,2023-24,87.07,303.0,926.9,441.1,251.3,234.4,,,12.5,1229.0,49.9712,91.0,28.71
